"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"198","So, regarding Westworld - do I cut my losses now I’ve seen the end of season 2, or do I keep plugging away in futil… https://t.co/rfZUrUhviN",FALSE,0,NA,2018-06-26 16:25:44,TRUE,NA,"1011646704456790016",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","Polypompholyx",0,FALSE,FALSE,NA,NA
"199","@Manics1978 Tellin yer. Watching Twin Peaks instead",FALSE,0,"Manics1978",2018-06-26 16:11:57,FALSE,"1011643127386591232","1011643235859615744","868927959985475584","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thaa_knows",0,FALSE,FALSE,NA,NA
"200","Twin peaks: the return was one of the best television series last year",FALSE,0,NA,2018-06-26 16:04:32,FALSE,NA,"1011641370094731264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Isaacxsmith",0,FALSE,FALSE,NA,NA
"201","@realDonaldTrump Well, if the creator of Twin Peaks says it then it must be true",FALSE,0,"realDonaldTrump",2018-06-26 15:38:31,FALSE,"1011385283562967041","1011634823532818433","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Narcassa",0,FALSE,FALSE,NA,NA
"202","RT @TwinPeaksUKFest: TWIN PEAKS UK FESTIVAL 2018

Confirmed guests:

REBEKAH DEL RIO (Mulholland Drive, Twin Peaks, Rabbits)
KIMMY ROBERTSO…",FALSE,0,NA,2018-06-26 14:54:52,FALSE,NA,"1011623836771643393",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","AgentCoop85",8,TRUE,FALSE,NA,NA
"203","RT @guardian: David Lynch: ‘You gotta be selfish. It's a terrible thing’ https://t.co/aijxFEPzfD",FALSE,0,NA,2018-06-26 14:42:55,FALSE,NA,"1011620827790495744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaudNass",64,TRUE,FALSE,NA,NA
"204","It's a minor point in this lengthy David Lynch interview, but this, re the premiere of Twin Peaks: The Return last… https://t.co/EgzUdhe5cO",FALSE,0,NA,2018-06-26 13:07:07,TRUE,NA,"1011596721816731648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tom_Gatti",0,FALSE,FALSE,NA,NA
"205","Twin peaks was bollocks anyway! https://t.co/aH5j89sRvX",FALSE,0,NA,2018-06-26 12:46:39,FALSE,NA,"1011591568334213120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheDavidLevine",0,FALSE,FALSE,NA,NA
"206","RT @BHCreatives: ""That necklace you love is going to come back into style"" 

This is a damn fine custom order if we do say so ourselves, as…",FALSE,0,NA,2018-06-26 12:28:27,FALSE,NA,"1011586989735514112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rakishi",6,TRUE,FALSE,NA,NA
"207","@susiemesure I got that in LA all the time only it was often about TV programmes they were in. Once, this group of… https://t.co/jJWjrRgn46",FALSE,0,"susiemesure",2018-06-26 12:13:10,TRUE,"1011558735251169280","1011583142896062464","75523312","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohannaTC",0,FALSE,FALSE,NA,NA
"208","Trump could be one of ‘the GREATEST presidents in HISTORY’ says David Lynch in SHOCK claim https://t.co/YowShNryf0",FALSE,0,NA,2018-06-26 12:04:28,FALSE,NA,"1011580956338196480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MuCancri10",0,FALSE,FALSE,NA,NA
"209","@paulSDMCR Full interview, basically says he may go down as the greatest in history because he will evoke a reactio… https://t.co/205LV27W8f",FALSE,1,"paulSDMCR",2018-06-26 11:55:27,TRUE,"1011576445947310083","1011578686250913792","56776436","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Telestisch",0,FALSE,FALSE,NA,NA
"210","@mrbasil_pesto I think they'll really love the first 40ish seconds of Blue Velvet, and the bit in Twin Peaks where… https://t.co/SpbgGmHIeK",FALSE,1,"mrbasil_pesto",2018-06-26 11:37:32,TRUE,"1011549141837721600","1011574178565312512","25884000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GeoffSpender",0,FALSE,FALSE,NA,NA
"211","@screencrushnews 4 or 5 episodes in, there were too many flash backs and flash present time forwards that it got co… https://t.co/cD3HbyDDTp",FALSE,0,"screencrushnews",2018-06-26 11:15:14,TRUE,"1011565503314386944","1011568564346736640","481349251","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sluisga",0,FALSE,FALSE,NA,NA
"212","RT @serpentstail: Duties may include / not limited to spending a whole day eating donuts on a sofa watching Twin Peaks as a 'work' thing ..…",FALSE,0,NA,2018-06-26 11:14:21,FALSE,NA,"1011568342107394049",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cfpercy",2,TRUE,FALSE,NA,NA
"213","Trump could be one of ‘the GREATEST presidents in HISTORY’ says David Lynch in SHOCK claim https://t.co/ItGEwzGh5w",FALSE,0,NA,2018-06-26 11:00:22,FALSE,NA,"1011564822683684866",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","AdrianJohnSroka",0,FALSE,FALSE,NA,NA
"214","Trump could be one of ‘the GREATEST presidents in HISTORY’ says David Lynch in SHOCK claim https://t.co/U7OiHcWeMQ",FALSE,0,NA,2018-06-26 11:00:00,FALSE,NA,"1011564732501975040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AdrianJohnSroka",0,FALSE,FALSE,NA,NA
"215","Missed this at the weekend. As a big, nerdy fan of Lynch's work, a couple of things stand out: fan worship of him a… https://t.co/Dj88RNhpAI",FALSE,22,NA,2018-06-26 10:24:35,TRUE,NA,"1011555818356006913",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NathanDitum",0,FALSE,FALSE,NA,NA
"216","@nevillelobo @MKNHNR Never understood why he's so highly regarded cos Twin Peaks is absolute garbage, so I looked a… https://t.co/bDQ5vSNaPa",FALSE,0,"nevillelobo",2018-06-26 10:18:59,TRUE,"1011532971768254466","1011554410370084864","18560200","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","parkinscroat",0,FALSE,FALSE,NA,NA
"217","RT @guardian: David Lynch: ‘You gotta be selfish. It's a terrible thing’ https://t.co/mlhznomvzg",FALSE,0,NA,2018-06-26 10:07:25,FALSE,NA,"1011551499267313665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ry_Guy__",79,TRUE,FALSE,NA,NA
"218","@Gazza_N It's clear that the intent was to find a Game of Thrones gap filler and as such has the same high producti… https://t.co/qzXaGZILyg",FALSE,0,"DukeOFprunes_",2018-06-26 09:53:09,TRUE,"1011545797782130689","1011547906426527745","54881323","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DukeOFprunes_",0,FALSE,FALSE,NA,NA
"219","BREAKING: New speed record set as #Trump hires, fires David Lynch as FBI director over course of one episode of Twi… https://t.co/FvzV3GoRQU",FALSE,0,NA,2018-06-26 09:50:00,TRUE,NA,"1011547114785136640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RadarNvrSleeps",0,FALSE,FALSE,NA,NA
"220","@orinoxide Would highly recommend Dark on Netflix for Twin Peaks crossed with Lost mystery thriller awesomeness",FALSE,2,"orinoxide",2018-06-26 09:39:06,FALSE,"1011542313565413376","1011544373828440065","4690255716","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","jessie_pup",0,FALSE,FALSE,NA,NA
"221","David Lynch: ‘You gotta be selfish. It's a terrible thing’ https://t.co/JH7gphQsic",FALSE,0,NA,2018-06-26 09:37:00,FALSE,NA,"1011543844268204033",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","madhatterbinary",0,FALSE,FALSE,NA,NA
"222","@FoxNews You have to remember that David Lynch also created Twin Peaks and the #LogLady",FALSE,0,"FoxNews",2018-06-26 09:36:28,FALSE,"1011532769627811840","1011543708574126080","1367531","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","littleimpressio",0,FALSE,FALSE,NA,NA
"223","Twin Peaks is cancelled. Again. https://t.co/xitdBFBhC5 via @BreitbartNews",FALSE,0,NA,2018-06-26 09:23:51,FALSE,NA,"1011540535205617664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RhysKent",0,FALSE,FALSE,NA,NA
"224","One novelist i was working with in 1982 told me: ‘To be a writer, you have to be completely selfish.’
Now filmmaker… https://t.co/4JftjOC3UI",FALSE,1,NA,2018-06-26 09:15:02,TRUE,NA,"1011538316632748033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Discript",0,FALSE,FALSE,NA,NA
"225","Happy Birthday Valkyrie <ed><U+00A0><U+00BC><ed><U+00BE><U+0081><ed><U+00A0><U+00BC><ed><U+00BD><U+00BE><ed><U+00A0><U+00BC><ed><U+00BE><U+0082>
https://t.co/KOTp3OV9Af",FALSE,0,NA,2018-06-26 09:07:33,FALSE,NA,"1011536431922143232",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","OperaSnap",0,FALSE,FALSE,NA,NA
"226",".@rorycarroll72's great profile of David Lynch, now touted by Trump: ‘You gotta be selfish. It's a terrible thing’ https://t.co/cFvy7Ccwiu",FALSE,1,NA,2018-06-26 08:34:36,FALSE,NA,"1011528139611099137",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","alexneedham74",0,FALSE,FALSE,NA,NA
"227","@Marina_Sirtis He didn’t mean it that way! It’s totally out of context! Read the full article! He does Not support… https://t.co/jpYsLGaPmo",FALSE,4,"Marina_Sirtis",2018-06-26 08:24:04,TRUE,"1011392068801957889","1011525490665054208","1323187164","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Robotmeile",0,FALSE,FALSE,NA,NA
"228","David Lynch: ‘You gotta be selfish. It's a terrible thing’ https://t.co/z6fCA6DKJ3",FALSE,0,NA,2018-06-26 07:41:37,FALSE,NA,"1011514806455717888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mrtnkeady",0,FALSE,FALSE,NA,NA
"229","RT @Independent: David Lynch says Trump 'could go down as one of the greatest presidents in history' https://t.co/MwV0SAbH5o https://t.co/Q…",FALSE,0,NA,2018-06-26 07:27:05,FALSE,NA,"1011511150872285184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VirRocPer",4,TRUE,FALSE,NA,NA
"230","@Rachel__Harper Maybe you’ve seen one of them after 09:30 whilst he’s at his most positive...? Twin Off Peaks!",FALSE,0,"Rachel__Harper",2018-06-26 07:26:01,FALSE,"1010991439176720389","1011510878972366848","3937955613","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","DesBennett5",0,FALSE,FALSE,NA,NA
"231","@ErlingurSmites DAVID LYNCH-BLUE VELVET/WILD AT HEART/TWIN PEAKS:FIRE WALK WITH ME
Park Chan Wook-Sympathy For Mr V… https://t.co/3jWM1txSvb",FALSE,3,"ErlingurSmites",2018-06-26 07:22:06,TRUE,"1011355488976588806","1011509896527990786","747881106","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realarsenalism",0,FALSE,FALSE,NA,NA
"232","You probably want to read the whole guardian article rather than breitbart's cherry picking though
https://t.co/6rnws4aWGL",FALSE,0,"colinwmd",2018-06-26 07:16:27,FALSE,"1011507590285668352","1011508474503712769","128879506","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","colinwmd",0,FALSE,FALSE,NA,NA
"233","RT @Independent: David Lynch says Trump 'could go down as one of the greatest presidents in history' https://t.co/MwV0SAbH5o https://t.co/Q…",FALSE,0,NA,2018-06-26 07:11:35,FALSE,NA,"1011507249548857345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","colingreen42",4,TRUE,FALSE,NA,NA
"234","Quand on va trop loin dans la méditation transcendantale <ed><U+00A0><U+00BE><ed><U+00B4><U+0093>

David Lynch says Trump 'could go down as one of the gre… https://t.co/vIzNDxhvXj",FALSE,8,NA,2018-06-26 06:42:49,TRUE,NA,"1011500010427568134",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JDBeauvallet",0,FALSE,FALSE,NA,NA
"235","Finished Westworld. Feel like Homer watching Twin Peaks.",FALSE,3,NA,2018-06-26 06:39:33,FALSE,NA,"1011499187945508864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tom_mcghee",0,FALSE,FALSE,NA,NA
"236","RT @Independent: David Lynch says Trump 'could go down as one of the greatest presidents in history' https://t.co/MwV0SAbH5o https://t.co/Q…",FALSE,0,NA,2018-06-26 06:39:00,FALSE,NA,"1011499047541248001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nickleus",4,TRUE,FALSE,NA,NA
"237","RT @Independent: David Lynch says Trump 'could go down as one of the greatest presidents in history' https://t.co/MwV0SAbH5o https://t.co/Q…",FALSE,0,NA,2018-06-26 06:30:04,FALSE,NA,"1011496800035921921",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mountaingirl102",4,TRUE,FALSE,NA,NA
"238","David Lynch says Trump 'could go down as one of the greatest presidents in history' https://t.co/MwV0SAbH5o https://t.co/Q1Ork2lJ4f",FALSE,6,NA,2018-06-26 06:27:46,FALSE,NA,"1011496219569422336",NA,"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox Social</a>","Independent",4,FALSE,FALSE,NA,NA
"239","I mean... I would love to the hear all the Trump supporters now buying all the Twin Peaks DVDs and pretending to un… https://t.co/0PrxhnyHHi",FALSE,0,NA,2018-06-26 06:23:42,TRUE,NA,"1011495198298427392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Wengle",0,FALSE,FALSE,NA,NA
"240","@StephenMerchant Stormy Daniels twin peaks will assure Trump goes down as the worst President. <ed><U+00A0><U+00BD><ed><U+00B8><U+0089>",FALSE,0,"StephenMerchant",2018-06-26 06:20:53,FALSE,"1011492532931489792","1011494490450944001","367284950","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kidcobbler",0,FALSE,FALSE,NA,NA
"241","@aayley as David Lynch say in Twin Peaks. https://t.co/KBcLjSjoBk",FALSE,1,"aayley",2018-06-26 04:51:50,FALSE,"1011376441810878464","1011472077029826560","83426376","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","VonShive",0,FALSE,FALSE,NA,NA
"242","Thoughts and prayers going out to the mods of the Twin Peaks FB groups this morning.",FALSE,1,NA,2018-06-26 04:33:34,FALSE,NA,"1011467481712558081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Miss_KristyB",0,FALSE,FALSE,NA,NA
"243","True ending of Twin Peaks: The Return = Everyone realizes that Lynch is a nut job and screams fade out as you reali… https://t.co/L2K09WkPrW",FALSE,0,NA,2018-06-26 04:20:50,TRUE,NA,"1011464276324700160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AFKPermanently",0,FALSE,FALSE,NA,NA
"244","RT @jonathantranter: <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>

“Any guidance on ‘Twin Peaks: The Return’s finale, which fractures some storylines and creates new puzzles? Even di…",FALSE,0,NA,2018-06-26 04:09:04,FALSE,NA,"1011461317805395969",NA,"<a href=""http://sferik.github.io/t/"" rel=""nofollow"">Twitter CLI (@jonathantranter)</a>","jonathantranter",1,TRUE,FALSE,NA,NA
"245","RT @guardian: David Lynch: ‘You gotta be selfish. It's a terrible thing’ https://t.co/HdllcJLdU5",FALSE,0,NA,2018-06-26 04:07:07,FALSE,NA,"1011460823548506113",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","JacksonTTrout",53,TRUE,FALSE,NA,NA
"246","RT @TomHuddleston_: Here on the 1-year anniversary, can we all just agree that the atom bomb sequence in part 8 of TWIN PEAKS: THE RETURN i…",FALSE,0,NA,2018-06-26 04:04:31,FALSE,NA,"1011460172923863045",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bscritic",10,TRUE,FALSE,NA,NA
"247","Is.. Is this Twin Peaks season 4?

Jokes aside, only Trump can consider ""Cannot be countered intelligently"" and  “O… https://t.co/9pkYtTpCGm",FALSE,2,NA,2018-06-26 03:28:06,TRUE,NA,"1011451005958086656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bernie20XX",0,FALSE,FALSE,NA,NA
"248","RT @TomHuddleston_: Here on the 1-year anniversary, can we all just agree that the atom bomb sequence in part 8 of TWIN PEAKS: THE RETURN i…",FALSE,0,NA,2018-06-26 02:55:20,FALSE,NA,"1011442761093042177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","danielwcarlson",10,TRUE,FALSE,NA,NA
"249","I do like David Lynch. Twin Peaks, Blue Velvet, Eraserhead to name but a few. His latest remarks will lead many to… https://t.co/5jJpO90lvB",FALSE,0,NA,2018-06-26 02:46:24,TRUE,NA,"1011440513172549632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZablonGello",0,FALSE,FALSE,NA,NA
"250","such pollution, much wow <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> @ Twin Peaks (San Francisco) https://t.co/naLS0MRjRr",FALSE,0,NA,2018-06-26 02:38:14,FALSE,NA,"1011438458034900992",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","helloimrei",0,FALSE,FALSE,NA,NA
"251","@intothecrevasse Both  Lynches are pure garbage hacks . If I had my way they'd never be let near a film set again .… https://t.co/txSeqLQWlu",FALSE,0,"intothecrevasse",2018-06-25 23:50:59,TRUE,"1011392631925084160","1011396366248169472","118121242","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jackcharlt",0,FALSE,FALSE,NA,NA
"252","So I guess that's the cue to burn all your Twin Peaks boxsets, denounce Blue Velvet as soft porn for white supremac… https://t.co/Pw1RmYY8az",FALSE,1,NA,2018-06-25 23:18:10,TRUE,NA,"1011388108313645056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","joaniwalshi",0,FALSE,FALSE,NA,NA
"253","someone choose me a Twin peaks tattoo",FALSE,1,NA,2018-06-25 22:50:24,FALSE,NA,"1011381123006558215",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","s0methingvagu3",0,FALSE,FALSE,NA,NA
"254","@SamWood_BluSky Should have just watched Twin Peaks!",FALSE,1,"SamWood_BluSky",2018-06-25 22:37:39,FALSE,"1011354614908665857","1011377914347163648","121813785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","richardsergeant",0,FALSE,FALSE,NA,NA
"255","@RikkiAlexander I’m still processing it a year on. It’s not Twin Peaks as you know it. Simultaneously fantastic, fr… https://t.co/nMcPxpHffF",FALSE,1,"RikkiAlexander",2018-06-25 21:25:47,TRUE,"1011355919106666498","1011359826570567682","791451116","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seanclose",0,FALSE,FALSE,NA,NA
"256","RT @EmilyRNazer: Me watching Twin Peaks (2017): https://t.co/45Z4yRmJ8G",FALSE,0,NA,2018-06-25 20:58:38,FALSE,NA,"1011352993294217216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MegaSlippers",1,TRUE,FALSE,NA,NA
"257","RT @TonyEddicott: “You can find suffering and death anywhere if you look” https://t.co/WYPU0YVjvG
#DavidLynch",FALSE,0,NA,2018-06-25 20:51:57,FALSE,NA,"1011351313194643457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dystopianmag",2,TRUE,FALSE,NA,NA
"258","Me watching Twin Peaks (2017): https://t.co/45Z4yRmJ8G",FALSE,1,NA,2018-06-25 20:38:05,FALSE,NA,"1011347823579877377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EmilyRNazer",1,FALSE,FALSE,NA,NA
"259","“You can find suffering and death anywhere if you look” https://t.co/WYPU0YVjvG
#DavidLynch",FALSE,2,NA,2018-06-25 20:34:20,FALSE,NA,"1011346878141788160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TonyEddicott",2,FALSE,FALSE,NA,NA
"260","I’ve been watching the new series of X-files and it has some serious crossover with the new twin peaks in terms of… https://t.co/uFEdMcEizZ",FALSE,0,NA,2018-06-25 20:23:12,TRUE,NA,"1011344077873467393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","damnson",0,FALSE,FALSE,NA,NA
"261","RT @Independent: David Lynch says Trump 'could go down as one of the greatest presidents in history' https://t.co/UC4vqslEhq",FALSE,0,NA,2018-06-25 19:55:20,FALSE,NA,"1011337064187645952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sansmobileapp",9,TRUE,FALSE,NA,NA
"262","David Lynch: ‘You gotta be selfish. It's a terrible thing’ https://t.co/c6JsYBdgjp",FALSE,0,NA,2018-06-25 18:46:36,FALSE,NA,"1011319766710149123",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Admiralowen",0,FALSE,FALSE,NA,NA
"263","RT @NME: David Lynch teases more Twin Peaks, saying one storyline ‘is calling’ https://t.co/36GAgoCsjO https://t.co/7cjVmZUcqN",FALSE,0,NA,2018-06-25 18:37:25,FALSE,NA,"1011317455065665536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WowBOBWow2",85,TRUE,FALSE,NA,NA
"264","The Twin Peaks creator keeps us guessing https://t.co/deWJ6GVFbi https://t.co/vbEoNw6gTr",FALSE,31,NA,2018-06-25 18:33:46,FALSE,NA,"1011316536877953024",NA,"<a href=""http://www.falcon.io"" rel=""nofollow"">Falcon Social Media Management </a>","NME",1,FALSE,FALSE,NA,NA
"265","@AndrewOrlowski Really? I saw the original Twin Peaks a couple of yrs ago and thought it was unnecessarily drawn ou… https://t.co/VBSbMMIau3",FALSE,0,"AndrewOrlowski",2018-06-25 18:30:10,TRUE,"1011314876835344384","1011315629834596352","352640154","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","lee_alley",0,FALSE,FALSE,NA,NA
"266","RT @Independent: David Lynch says Trump 'could go down as one of the greatest presidents in history' https://t.co/UC4vqslEhq",FALSE,0,NA,2018-06-25 18:20:30,FALSE,NA,"1011313198375559170",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ToadyTurner",9,TRUE,FALSE,NA,NA
"267","RT @Independent: David Lynch says Trump 'could go down as one of the greatest presidents in history' https://t.co/UC4vqslEhq",FALSE,0,NA,2018-06-25 18:06:16,FALSE,NA,"1011309616767164417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gise_velez",9,TRUE,FALSE,NA,NA
"268","RT @Independent: David Lynch says Trump 'could go down as one of the greatest presidents in history' https://t.co/UC4vqslEhq",FALSE,0,NA,2018-06-25 18:04:42,FALSE,NA,"1011309221487443969",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Burnt250",9,TRUE,FALSE,NA,NA
"269","RT @Independent: David Lynch says Trump 'could go down as one of the greatest presidents in history' https://t.co/UC4vqslEhq",FALSE,0,NA,2018-06-25 18:03:23,FALSE,NA,"1011308890640838656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","godliveshere206",9,TRUE,FALSE,NA,NA
"270","RT @Independent: David Lynch says Trump 'could go down as one of the greatest presidents in history' https://t.co/UC4vqslEhq",FALSE,0,NA,2018-06-25 18:02:50,FALSE,NA,"1011308752195244039",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JooCarlosPrado6",9,TRUE,FALSE,NA,NA
"271","RT @Independent: David Lynch says Trump 'could go down as one of the greatest presidents in history' https://t.co/UC4vqslEhq",FALSE,0,NA,2018-06-25 18:01:39,FALSE,NA,"1011308456207319041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sdiuord",9,TRUE,FALSE,NA,NA
"272","David Lynch says Trump 'could go down as one of the greatest presidents in history' https://t.co/UC4vqslEhq",FALSE,20,NA,2018-06-25 18:00:45,FALSE,NA,"1011308229731799041",NA,"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox Social</a>","Independent",9,FALSE,FALSE,NA,NA
"273","@RobmDyson Good God, that's uncanny! Doesn't even know what 'Twin Peaks' is?! Oh, my... someone fetch me a cup of c… https://t.co/plKtnwxxrT",FALSE,1,"RobmDyson",2018-06-25 17:29:25,TRUE,"1011282411261440000","1011300343337144321","16923199","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrGarethOwens",0,FALSE,FALSE,NA,NA
"274","Which is why shows like Twin Peaks and Legion and The Leftovers get critical acclaim huh https://t.co/vBMFJjVD1I",FALSE,3,NA,2018-06-25 16:50:51,FALSE,NA,"1011290636086063104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_morrismovies",0,FALSE,FALSE,NA,NA
"275","This episode of 'Twin Peaks' is the only thing to watch this evening. Hopefully the second time round the cat will… https://t.co/sdWiSVT9LU",FALSE,0,NA,2018-06-25 16:20:04,TRUE,NA,"1011282889995096065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","filthclub",0,FALSE,FALSE,NA,NA
"276","I feel like this is garnering a pretty ridiculous reaction, way I read it is Lynch is being typically sardonic and… https://t.co/A6kHKOiUF0",FALSE,4,NA,2018-06-25 16:19:42,TRUE,NA,"1011282798269911040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","scarey102",0,FALSE,FALSE,NA,NA
"277","RT @guardian: David Lynch: ‘You gotta be selfish. It's a terrible thing’ https://t.co/mlhznomvzg",FALSE,0,NA,2018-06-25 15:50:50,FALSE,NA,"1011275532804263938",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CarlosCMireles",79,TRUE,FALSE,NA,NA
"278","RT @Dazed: Another series of Twin Peaks might be closer to happening than you think: https://t.co/rMvFwwMfJm https://t.co/cNjeKJRahY",FALSE,0,NA,2018-06-25 15:43:04,FALSE,NA,"1011273578333892609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","puddingeight",8,TRUE,FALSE,NA,NA
